timestamp,end_folder_Training_Size_dd_epochs,K_DL,Error_does_not_fit,Error_model_in_ram,input_features,num_layers,R,hidden_units_list,output_dim,patience,min_delta,max_epochs,initial_epoch,RAM_KB,Flash_MB,CLK_FREQ_MHZ,RAM_HW_KB,Flash_HW_MB,env_name,mean_norm,perc50_norm,perc95_norm,std_norm,mean_quant,perc50_quant,perc95_quant,std_quant,mean_normquant,perc50_normquant,perc95_normquant,std_normquant,mean_invoke,perc50_invoke,perc95_invoke,std_invoke,mean_dequant,perc50_dequant,perc95_dequant,std_dequant,mean_extract,perc50_extract,perc95_extract,std_extract,mean_extract_fast,perc50_extract_fast,perc95_extract_fast,std_extract_fast,mean_tot_latency,perc50_tot_latency,perc95_tot_latency,std_tot_latency,mean_tot_latency_fast,perc50_tot_latency_fast,perc95_tot_latency_fast,std_tot_latency_fast,Rate_OPT_py_load_val,Rate_DL_py_load_val,Rate_OPT_py_load_test,Rate_DL_py_load_test,Rate_DL_py_load_test_tflite,Rate_DL_py_load_test_tflite_mcu,Indmax_OPT_py_load_test[0:5],Indmax_DL_py_load_test[0:5],Indmax_DL_py_load_test_tflite[0:5],Indmax_DL_py_load_test_tflite_mcu[0:5]
25-10-25--14:22,_seed0_grid1200_M6464_Mbar28_30000_ep200,64,2,0,3584,0,32,112 448 448,4096,4,0.001,200,200,0.000,-12755904.000,400.000,512.000,2.000,nucleo-h753zi-o3                        ,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,5.005,0.535,5.042168,0.495487,0.497018,0.000000,"[1973, 2172, 2091, 2174, 2168]","[2100, 2108, 2168, 2166, 2168]","([2100, 2108, 2168, 2170, 2168],)","[0, 0, 0, 0, 0]"
25-10-25--14:24,_seed0_grid1200_M6464_Mbar28_30000_ep200,64,2,0,3584,0,32,112 448 448,4096,4,0.001,200,200,0.000,-12756208.000,400.000,512.000,2.000,nucleo-h753zi-o3-modelinram             ,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,5.005,0.535,5.042168,0.495487,0.497018,0.000000,"[1973, 2172, 2091, 2174, 2168]","[2100, 2108, 2168, 2166, 2168]","([2100, 2108, 2168, 2170, 2168],)","[0, 0, 0, 0, 0]"
25-10-25--14:37,_seed0_grid1200_M6464_Mbar28_30000_ep200,64,0,0,3584,1,32,112 448 448,4096,4,0.001,200,200,187.895,0.988,400.000,512.000,2.000,nucleo-h753zi-o3                        ,36.902,37.000,38.000,0.585,274.393,274.000,275.000,0.564,299.640,300.000,301.000,0.684,12142.272,12143.000,12153.000,6.457,101.413,101.000,102.000,0.569,106.982,107.000,109.000,1.223,56.156,56.000,58.000,0.709,12661.962,12663.000,12673.000,7.218,12498.069,12498.000,12509.000,6.636,5.005,4.707,5.042168,4.737309,4.735810,4.738169,"[1973, 2172, 2091, 2174, 2168]","[1972, 2172, 2092, 2174, 2168]","([1972, 2172, 2092, 2174, 2168],)","[1972, 2172, 2092, 2174, 2168]"
25-10-25--14:49,_seed0_grid1200_M6464_Mbar28_30000_ep200,64,0,0,3584,1,32,112 448 448,4096,4,0.001,200,200,187.895,0.988,400.000,512.000,2.000,nucleo-h753zi-o3-modelinram             ,36.870,37.000,38.000,0.571,274.370,274.000,275.000,0.553,299.634,300.000,301.000,0.672,12142.383,12143.000,12153.000,6.487,101.411,101.000,102.000,0.579,106.950,107.000,109.000,1.231,56.164,56.000,58.000,0.711,12661.962,12663.000,12673.000,7.242,12498.159,12499.000,12509.000,6.683,5.005,4.707,5.042168,4.737309,4.735810,4.738169,"[1973, 2172, 2091, 2174, 2168]","[1972, 2172, 2092, 2174, 2168]","([1972, 2172, 2092, 2174, 2168],)","[1972, 2172, 2092, 2174, 2168]"
25-10-25--14:51,_seed0_grid1200_M6464_Mbar28_30000_ep200,64,2,0,3584,2,32,112 448 448,4096,4,0.001,200,200,0.000,-379040.000,400.000,512.000,2.000,nucleo-h753zi-o3                        ,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,5.005,4.644,5.042168,4.652881,4.644977,0.000000,"[1973, 2172, 2091, 2174, 2168]","[1973, 2173, 2091, 2174, 2168]","([1973, 2173, 2091, 2174, 2168],)","[0, 0, 0, 0, 0]"
25-10-25--14:52,_seed0_grid1200_M6464_Mbar28_30000_ep200,64,2,0,3584,2,32,112 448 448,4096,4,0.001,200,200,0.000,-379344.000,400.000,512.000,2.000,nucleo-h753zi-o3-modelinram             ,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,5.005,4.644,5.042168,4.652881,4.644977,0.000000,"[1973, 2172, 2091, 2174, 2168]","[1973, 2173, 2091, 2174, 2168]","([1973, 2173, 2091, 2174, 2168],)","[0, 0, 0, 0, 0]"
25-10-25--14:54,_seed0_grid1200_M6464_Mbar28_30000_ep200,64,2,0,3584,3,32,112 448 448,4096,4,0.001,200,200,0.000,-592752.000,400.000,512.000,2.000,nucleo-h753zi-o3                        ,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,5.005,4.917,5.042168,4.940042,4.941044,0.000000,"[1973, 2172, 2091, 2174, 2168]","[1973, 2172, 2091, 2174, 2168]","([1973, 2172, 2091, 2174, 2168],)","[0, 0, 0, 0, 0]"
25-10-25--14:55,_seed0_grid1200_M6464_Mbar28_30000_ep200,64,2,0,3584,3,32,112 448 448,4096,4,0.001,200,200,0.000,-593056.000,400.000,512.000,2.000,nucleo-h753zi-o3-modelinram             ,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,5.005,4.917,5.042168,4.940042,4.941044,0.000000,"[1973, 2172, 2091, 2174, 2168]","[1973, 2172, 2091, 2174, 2168]","([1973, 2172, 2091, 2174, 2168],)","[0, 0, 0, 0, 0]"
25-10-25--14:57,_seed0_grid1200_M6464_Mbar28_30000_ep200,64,2,0,3584,1,8,448 1792 1792,4096,4,0.001,200,200,0.000,-1529504.000,400.000,512.000,2.000,nucleo-h753zi-o3                        ,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,5.005,4.905,5.042168,4.957784,4.958342,0.000000,"[1973, 2172, 2091, 2174, 2168]","[1973, 2172, 2092, 2174, 2168]","([1973, 2172, 2092, 2174, 2168],)","[0, 0, 0, 0, 0]"
25-10-25--14:58,_seed0_grid1200_M6464_Mbar28_30000_ep200,64,2,0,3584,1,8,448 1792 1792,4096,4,0.001,200,200,0.000,-1529808.000,400.000,512.000,2.000,nucleo-h753zi-o3-modelinram             ,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,5.005,4.905,5.042168,4.957784,4.958342,0.000000,"[1973, 2172, 2091, 2174, 2168]","[1973, 2172, 2092, 2174, 2168]","([1973, 2172, 2092, 2174, 2168],)","[0, 0, 0, 0, 0]"
25-10-25--15:00,_seed0_grid1200_M6464_Mbar28_30000_ep200,64,2,0,3584,2,8,448 1792 1792,4096,4,0.001,200,200,0.000,-7887968.000,400.000,512.000,2.000,nucleo-h753zi-o3                        ,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,5.005,4.956,5.042168,4.994242,4.994061,0.000000,"[1973, 2172, 2091, 2174, 2168]","[1973, 2172, 2091, 2174, 2168]","([1973, 2172, 2091, 2174, 2168],)","[0, 0, 0, 0, 0]"
25-10-25--15:01,_seed0_grid1200_M6464_Mbar28_30000_ep200,64,2,0,3584,2,8,448 1792 1792,4096,4,0.001,200,200,0.000,-7888272.000,400.000,512.000,2.000,nucleo-h753zi-o3-modelinram             ,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,5.005,4.956,5.042168,4.994242,4.994061,0.000000,"[1973, 2172, 2091, 2174, 2168]","[1973, 2172, 2091, 2174, 2168]","([1973, 2172, 2091, 2174, 2168],)","[0, 0, 0, 0, 0]"
25-10-25--15:04,_seed0_grid1200_M6464_Mbar28_30000_ep200,64,2,0,3584,3,8,448 1792 1792,4096,4,0.001,200,200,0.000,-11149872.000,400.000,512.000,2.000,nucleo-h753zi-o3                        ,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,5.005,4.962,5.042168,5.002958,5.002469,0.000000,"[1973, 2172, 2091, 2174, 2168]","[1973, 2172, 2091, 2174, 2168]","([1973, 2172, 2091, 2174, 2168],)","[0, 0, 0, 0, 0]"
25-10-25--15:05,_seed0_grid1200_M6464_Mbar28_30000_ep200,64,2,0,3584,3,8,448 1792 1792,4096,4,0.001,200,200,0.000,-11150176.000,400.000,512.000,2.000,nucleo-h753zi-o3-modelinram             ,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,5.005,4.962,5.042168,5.002958,5.002469,0.000000,"[1973, 2172, 2091, 2174, 2168]","[1973, 2172, 2091, 2174, 2168]","([1973, 2172, 2091, 2174, 2168],)","[0, 0, 0, 0, 0]"
25-10-25--15:08,_seed0_grid1200_M6464_Mbar28_30000_ep200,64,2,0,3584,1,1,3584 14336 14336,4096,4,0.001,200,200,0.000,-25701792.000,400.000,512.000,2.000,nucleo-h753zi-o3                        ,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,5.005,4.961,5.042168,5.020434,5.016839,0.000000,"[1973, 2172, 2091, 2174, 2168]","[1973, 2172, 2091, 2174, 2168]","([1973, 2172, 2091, 2174, 2168],)","[0, 0, 0, 0, 0]"
25-10-25--15:10,_seed0_grid1200_M6464_Mbar28_30000_ep200,64,2,0,3584,1,1,3584 14336 14336,4096,4,0.001,200,200,0.000,-25702096.000,400.000,512.000,2.000,nucleo-h753zi-o3-modelinram             ,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,5.005,4.961,5.042168,5.020434,5.016839,0.000000,"[1973, 2172, 2091, 2174, 2168]","[1973, 2172, 2091, 2174, 2168]","([1973, 2172, 2091, 2174, 2168],)","[0, 0, 0, 0, 0]"
25-10-25--15:18,_seed0_grid1200_M6464_Mbar28_30000_ep200,64,2,0,3584,2,1,3584 14336 14336,4096,4,0.001,200,200,0.000,-121524064.000,400.000,512.000,2.000,nucleo-h753zi-o3                        ,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,5.005,4.872,5.042168,4.917380,4.912445,0.000000,"[1973, 2172, 2091, 2174, 2168]","[1973, 2172, 2091, 2174, 2168]","([1973, 2172, 2091, 2174, 2168],)","[0, 0, 0, 0, 0]"
25-10-25--15:24,_seed0_grid1200_M6464_Mbar28_30000_ep200,64,2,0,3584,2,1,3584 14336 14336,4096,4,0.001,200,200,0.000,-121524368.000,400.000,512.000,2.000,nucleo-h753zi-o3-modelinram             ,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,5.005,4.872,5.042168,4.917380,4.912445,0.000000,"[1973, 2172, 2091, 2174, 2168]","[1973, 2172, 2091, 2174, 2168]","([1973, 2172, 2091, 2174, 2168],)","[0, 0, 0, 0, 0]"
